10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	107	.	es rojo este es rojo .%mor: cop|se-3S&PRES=be adj|rojo-m=red det:dem|este=this cop|se-3S&PRES=be adj|rojo-m=red .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	107	.	es rojo este es rojo .%mor: cop|se-3S&PRES=be adj|rojo-m=red det:dem|este=this cop|se-3S&PRES=be adj|rojo-m=red .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	110	.	&=mostrar .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	113	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	113	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	115	.	ay@o .%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	115	.	ay@o .%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	118	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	118	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	120	.	ou@g &=dar .%mor: ?|ou .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	120	.	ou@g &=dar .%mor: ?|ou .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	125	?	Éste ?%mor: n:prop|Éste ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	125	?	Éste ?%mor: n:prop|Éste ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	127	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	127	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	129	.	me das el muñeco .%mor: pro:obj|me=me v|da-2S&PRES=give det:art|el&m&SG=the n|muñeco-m=doll .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	129	.	me das el muñeco .%mor: pro:obj|me=me v|da-2S&PRES=give det:art|el&m&SG=the n|muñeco-m=doll .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	132	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	132	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	134	?	ahora dame le muñequito en dónde está el muñeco ?%mor: adv|ahora=now imp|da-2S&IMP~pro:clit|1S=give pro:ind|le=him n|muñeco&m-DIM=doll prep|en=in pro:int|dónde=where cop|esta-3S&PRES=be det:art|el&m&SG=the n|muñeco-m=doll ?
